# energy d(up) d(down)
-9.509152933999999391e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.507252934000000266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.505352933999999721e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.503442934000000264e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.501542933999999718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.499642933999999173e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.497742934000000048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.495832933999999170e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.493932934000000046e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.492032933999999500e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.490132933999998954e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.488232933999999830e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.486322933999998952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.484422933999999827e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.482522933999999282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.480622934000000157e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.478722933999999611e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.476812934000000155e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.474912933999999609e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.473012933999999063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.471112933999999939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.469212933999999393e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.467302933999999937e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.465402933999999391e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.463502934000000266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.461602933999999721e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.459702933999999175e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.457792933999999718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.455892933999999173e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.453992934000000048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.452092933999999502e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.450192933999998957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.448282933999999500e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.446382933999998954e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.444482933999999830e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.442582933999999284e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.440672933999999827e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.438772933999999282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.436872934000000157e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.434972933999999611e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.433072933999999066e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.431162933999999609e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.429262933999999063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.427362933999999939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.425462933999999393e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.423562934000000268e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.421652933999999391e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.419752934000000266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.417852933999999721e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.415952933999999175e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.414052934000000050e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.412142933999999173e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.410242934000000048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.408342933999999502e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.406442933999998957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.404542933999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.402632933999998954e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.400732933999999830e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.398832933999999284e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.396932934000000159e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.395022933999999282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.393122934000000157e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.391222933999999611e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.389322933999999066e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.387422933999999941e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.385512933999999063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.383612933999999939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.381712933999999393e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.379812934000000268e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.377912933999999723e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.376002934000000266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.374102933999999721e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.372202933999999175e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.370302934000000050e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.368402933999999505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.366492934000000048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.364592933999999502e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.362692933999998957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.360792933999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.358892933999999286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.356982933999999830e+01 3.000000000000000279e-04 -3.000000000000000279e-04
-9.355082933999999284e+01 3.000000000000000279e-04 -3.000000000000000279e-04
-9.353182934000000159e+01 3.000000000000000279e-04 -3.000000000000000279e-04
-9.351282933999999614e+01 3.000000000000000279e-04 -3.000000000000000279e-04
-9.349372934000000157e+01 3.000000000000000279e-04 -3.000000000000000279e-04
-9.347472933999999611e+01 3.000000000000000279e-04 -0.000000000000000000e+00
-9.345572933999999066e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.343672933999999941e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.341772933999999395e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.339862933999999939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.337962933999999393e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.336062934000000268e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.334162933999999723e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.332262933999999177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.330352933999999721e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.328452933999999175e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.326552934000000050e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.324652933999999505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.322752933999998959e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.320842933999999502e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.318942933999998957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.317042933999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.315142933999999286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.313242934000000162e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.311332933999999284e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.309432934000000159e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.307532933999999614e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.305632933999999068e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.303722933999999611e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.301822933999999066e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.299922933999999941e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.298022933999999395e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.296122934000000271e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.294212933999999393e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.292312934000000268e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.290412933999999723e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.288512933999999177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.286612934000000052e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.284702933999999175e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.282802934000000050e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.280902933999999505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.279002933999998959e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.277102933999999834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.275192933999998957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.273292933999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.271392933999999286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.269492934000000162e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.267592933999999616e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.265682934000000159e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.263782933999999614e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.261882933999999068e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.259982933999999943e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.258082933999999398e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.256172933999999941e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.254272933999999395e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.252372934000000271e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.250472933999999725e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.248562934000000268e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.246662933999999723e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.244762933999999177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.242862934000000052e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.240962933999999507e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.239052934000000050e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.237152933999999505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.235252933999998959e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.233352933999999834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.231452933999999289e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.229542933999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.227642933999999286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.225742934000000162e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.223842933999999616e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.221942933999999070e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.220032933999999614e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.218132933999999068e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.216232933999999943e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.214332933999999398e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.212432934000000273e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.210522933999999395e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.208622934000000271e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.206722933999999725e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.204822933999999179e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.202912933999999723e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.201012933999999177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.199112934000000052e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.197212933999999507e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.195312933999998961e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.193402933999999505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.191502933999998959e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.189602933999999834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.187702933999999289e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.185802934000000164e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.183892933999999286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.181992934000000162e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.180092933999999616e+01 0.000000000000000000e+00 -0.000000000000000000e+00
