# energy p(up) p(down)
-7.988228718999999955e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.986328718999999410e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.984438718999999196e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.982548718999998982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.980658719000000190e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.978768718999999976e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.976878718999999762e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.974988718999999548e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.973098718999999335e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.971208718999999121e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.969318718999998907e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.967428719000000115e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.965538718999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.963648718999999687e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.961758718999999473e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.959868718999999260e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.957978718999999046e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.956088718999998832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.954198719000000040e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.952308718999999826e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.950418718999999612e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.948528718999999398e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.946638718999999185e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.944748718999998971e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.942858719000000178e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.940968718999999965e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.939078718999999751e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.937188718999999537e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.935298718999999323e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.933408718999999110e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.931518718999998896e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.929618718999999771e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.927728718999999558e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.925838718999999344e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.923948718999999130e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.922058718999998916e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.920168719000000124e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.918278718999999910e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.916388718999999696e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.914498718999999483e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.912608718999999269e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.910718718999999055e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.908828718999998841e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.906938719000000049e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.905048718999999835e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.903158718999999621e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.901268718999999408e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.899378718999999194e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.897488718999998980e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.895598719000000187e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.893708718999999974e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.891818718999999760e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.889928718999999546e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.888038718999999332e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.886148718999999119e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.884258718999998905e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.882368719000000112e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.880478718999999899e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.878588718999999685e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.876698718999999471e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.874808718999999257e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.872908719000000133e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.871018718999999919e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.869128718999999705e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.867238718999999492e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.865348718999999278e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.863458718999999064e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.861568718999998850e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.859678719000000058e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.857788718999999844e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.855898718999999630e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.854008718999999417e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.852118718999999203e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.850228718999998989e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.848338719000000197e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.846448718999999983e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.844558718999999769e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.842668718999999555e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.840778718999999342e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.838888718999999128e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.836998718999998914e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.835108719000000121e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.833218718999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.831328718999999694e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.829438718999999480e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.827548718999999267e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.825658718999999053e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.823768718999998839e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.821878719000000046e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.819988718999999833e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.818098718999999619e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.816208718999999405e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.814308718999998860e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.812418719000000067e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.810528718999999853e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.808638718999999639e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.806748718999999426e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.804858718999999212e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.802968718999998998e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.801078719000000206e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.799188718999999992e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.797298718999999778e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.795408718999999564e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.793518718999999351e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.791628718999999137e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.789738718999998923e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.787848719000000131e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.785958718999999917e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.784068718999999703e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.782178718999999489e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.780288718999999276e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.778398718999999062e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.776508718999998848e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.774618719000000056e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.772728718999999842e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.770838718999999628e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.768948718999999414e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.767058718999999201e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.765168718999998987e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.763278719000000194e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.761388718999999980e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.759498718999999767e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.757598718999999221e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.755708718999999007e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.753818719000000215e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.751928719000000001e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.750038718999999787e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.748148718999999573e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.746258718999999360e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.744368718999999146e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.742478718999998932e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.740588719000000140e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.738698718999999926e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.736808718999999712e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.734918718999999498e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.733028718999999285e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.731138718999999071e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.729248718999998857e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.727358719000000065e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.725468718999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.723578718999999637e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.721688718999999423e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.719798718999999210e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.717908718999998996e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.716018719000000203e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.714128718999999990e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.712238718999999776e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.710348718999999562e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.708458718999999348e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.706568718999999135e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.704678718999998921e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.702788719000000128e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.700888718999999583e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.698998718999999369e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.697108718999999155e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.695218718999998941e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.693328719000000149e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.691438718999999935e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.689548718999999721e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.687658718999999508e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.685768718999999294e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.683878718999999080e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.681988718999998866e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.680098719000000074e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.678208718999999860e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.676318718999999646e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.674428718999999433e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.672538718999999219e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.670648718999999005e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.668758719000000212e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.666868718999999999e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.664978718999999785e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.663088718999999571e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.661198718999999357e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.659308718999999144e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.657418718999998930e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.655528719000000137e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.653638718999999924e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.651748718999999710e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.649858718999999496e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.647968718999999282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.646078718999999069e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.644178718999999944e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.642288718999999730e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.640398718999999517e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.638508718999999303e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.636618718999999089e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.634728718999998875e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.632838719000000083e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.630948718999999869e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.629058718999999655e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.627168718999999442e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.625278718999999228e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.623388718999999014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.621498719000000222e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.619608719000000008e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.617718718999999794e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.615828718999999580e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.613938718999999367e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.612048718999999153e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.610158718999998939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.608268719000000146e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.606378718999999933e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.604488718999999719e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.602598718999999505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.600708718999999292e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.598818718999999078e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.596928718999998864e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.595038719000000071e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.593148718999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.591258718999999644e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.589368718999999430e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.587468718999998885e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.585578719000000092e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.583688718999999878e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.581798718999999664e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.579908718999999451e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.578018718999999237e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.576128718999999023e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.574238719000000231e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.572348719000000017e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.570458718999999803e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.568568718999999589e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.566678718999999376e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.564788718999999162e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.562898718999998948e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.561008719000000156e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.559118718999999942e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.557228718999999728e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.555338718999999514e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.553448718999999301e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.551558718999999087e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.549668718999998873e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.547778719000000081e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.545888718999999867e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.543998718999999653e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.542108718999999439e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.540218718999999226e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.538328718999999012e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.536438719000000219e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.534548719000000006e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.532658718999999792e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.530758718999999246e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.528868718999999032e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.526978718999998819e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.525088719000000026e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.523198718999999812e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.521308718999999599e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.519418718999999385e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.517528718999999171e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.515638718999998957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.513748719000000165e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.511858718999999951e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.509968718999999737e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.508078718999999523e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.506188718999999310e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.504298718999999096e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.502408718999998882e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.500518719000000090e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.498628718999999876e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.496738718999999662e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.494848718999999448e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.492958718999999235e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.491068718999999021e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.489178719000000228e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.487288719000000015e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.485398718999999801e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.483508718999999587e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.481618718999999373e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.479728718999999160e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.477838718999998946e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.475948719000000153e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.474048718999999608e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.472158718999999394e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.470268718999999180e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.468378718999998966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.466488719000000174e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.464598718999999960e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.462708718999999746e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.460818718999999533e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.458928718999999319e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.457038718999999105e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.455148718999998891e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.453258719000000099e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.451368718999999885e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.449478718999999671e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.447588718999999458e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.445698718999999244e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.443808718999999030e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.441918719000000237e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.440028719000000024e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.438138718999999810e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.436248718999999596e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.434358718999999383e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.432468718999999169e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.430578718999998955e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.428688719000000162e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.426798718999999949e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.424908718999999735e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.423018718999999521e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.421128718999999307e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.419238718999999094e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.417348718999998880e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.415448718999999755e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.413558718999999542e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.411668718999999328e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.409778718999999114e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.407888718999998900e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.405998719000000108e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.404108718999999894e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.402218718999999680e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.400328718999999467e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.398438718999999253e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.396548718999999039e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.394658718999998825e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.392768719000000033e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.390878718999999819e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.388988718999999605e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.387098718999999392e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.385208718999999178e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.383318718999998964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.381428719000000171e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.379538718999999958e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.377648718999999744e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.375758718999999530e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.373868718999999317e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.371978718999999103e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.370088718999998889e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.368198719000000096e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.366308718999999883e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.364418718999999669e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.362528718999999455e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.360638718999999242e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.358738719000000117e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.356848718999999903e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.354958718999999689e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.353068718999999476e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.351178718999999262e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.349288718999999048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.347398718999998835e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.345508719000000042e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.343618718999999828e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.341728718999999614e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.339838718999999401e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.337948718999999187e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.336058718999998973e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.334168719000000181e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.332278718999999967e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.330388718999999753e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.328498718999999539e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.326608718999999326e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.324718718999999112e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.322828718999998898e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.320938719000000106e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.319048718999999892e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.317158718999999678e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.315268718999999464e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.313378718999999251e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.311488718999999037e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.309598718999998823e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.307708719000000031e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.305818718999999817e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.303928718999999603e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.302028718999999057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.300138718999998844e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.298248719000000051e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.296358718999999837e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-7.294468718999999624e+01 0.000000000000000000e+00 -0.000000000000000000e+00
